measurement_time,x_axis,y_axis,z_axis
5597.96,-13,4,5
5597.97,-13,4,5
5597.98,-13,4,5
5597.99,-13,4,5
5598.0,-13,5,5
5598.02,-13,5,5
5598.03,-13,5,5
5598.04,-13,5,5
5598.05,-13,5,5
5598.06,-12,5,5
5598.07,-12,5,5
5598.08,-12,5,5
5598.09,-11,5,5
5598.1,-11,5,5
5598.11,-11,5,4
5598.12,-10,5,4
5598.13,-10,5,4
5598.14,-10,5,4
5598.15,-10,4,5
5598.16,-10,4,5
5598.17,-10,4,5
5598.18,-10,4,5
5598.19,-10,4,5
5598.2,-10,4,5
5598.21,-9,3,5
5598.22,-9,3,5
5598.23,-9,3,5
5598.239,-9,2,4
5598.26,-8,2,4
5598.27,-8,2,4
5598.29,-8,1,4
5598.3,-7,1,4
5598.31,-7,0,3
5598.32,-7,0,3
5598.33,-6,0,3
5598.34,-6,0,3
5598.35,-6,0,2
5598.36,-6,0,2
5598.37,-5,0,2
5598.38,-5,0,1
5598.39,-5,0,1
5598.4,-5,0,1
5598.41,-4,0,0
5598.42,-4,0,0
5598.43,-4,0,0
5598.44,-4,0,0
5598.45,-3,0,0
5598.46,-3,0,0
5598.47,-3,0,-1
5598.48,-3,0,-1
5598.49,-3,0,-2
5598.5,-2,0,-2
5598.51,-2,0,-2
5598.52,-2,0,-3
5598.53,-2,0,-3
5598.55,-2,0,-3
5598.56,-2,0,-4
5598.57,-2,0,-4
5598.58,-2,0,-4
5598.59,-3,0,-4
5598.6,-3,0,-4
5598.61,-3,0,-4
5598.62,-3,0,-4
5598.63,-3,1,-4
5598.64,-3,1,-4
5598.65,-4,1,-4
5598.66,-4,1,-4
5598.67,-4,1,-4
5598.68,-4,1,-4
5598.69,-4,1,-4
5598.7,-4,1,-4
5598.71,-4,1,-4
5598.72,-4,1,-4
5598.73,-4,1,-4
5598.74,-4,1,-4
5598.75,-4,1,-4
5598.76,-4,1,-4
5598.77,-4,1,-4
5598.79,-4,1,-4
5598.8,-4,1,-3
5598.82,-4,1,-3
5598.83,-4,1,-3
5598.84,-4,1,-3
5598.85,-4,1,-3
5598.86,-4,1,-3
5598.87,-4,1,-3
5598.879,-4,1,-3
5598.89,-4,1,-3
5598.9,-4,1,-3
5598.91,-3,0,-3
5598.92,-3,0,-2
5598.93,-3,0,-2
5598.94,-3,0,-2
5598.95,-3,0,-2
5598.96,-4,0,-2
5598.97,-4,0,-2
5598.98,-4,-1,-1
5598.99,-5,-1,-1
5599.0,-5,-2,-1
5599.01,-5,-2,0
5599.02,-6,-3,0
5599.03,-6,-3,0
5599.04,-7,-4,0
5599.05,-7,-4,0
5599.06,-8,-5,1
5599.08,-9,-5,1
5599.09,-9,-6,2
5599.1,-9,-6,2
5599.11,-10,-6,2
5599.12,-10,-7,3
5599.13,-10,-7,3
5599.14,-11,-7,3
5599.15,-11,-7,3
5599.16,-11,-8,3
5599.17,-11,-8,3
5599.18,-11,-8,3
5599.19,-11,-8,3
5599.2,-11,-8,3
5599.21,-11,-8,3
5599.22,-11,-8,3
5599.23,-11,-8,3
5599.24,-11,-8,3
5599.25,-11,-8,3
5599.26,-11,-8,3
5599.27,-11,-9,3
5599.28,-11,-9,3
5599.29,-11,-8,3
5599.3,-11,-8,3
5599.32,-11,-8,3
5599.33,-11,-8,2
5599.35,-10,-7,2
5599.36,-10,-6,2
5599.37,-10,-6,2
5599.38,-10,-5,2
5599.39,-10,-4,2
5599.4,-10,-3,3
5599.41,-10,-2,3
5599.42,-10,-2,3
5599.43,-9,-1,3
5599.44,-9,-1,3
5599.45,-9,-1,3
5599.46,-9,0,4
5599.47,-9,0,4
5599.48,-9,0,4
5599.49,-9,0,4
5599.5,-8,0,4
5599.51,-8,0,4
5599.519,-8,0,4
5599.53,-8,0,4
5599.54,-7,0,4
5599.55,-7,0,5
5599.56,-7,0,5
5599.57,-6,0,5
5599.58,-6,1,5
5599.59,-6,1,6
5599.61,-6,2,6
5599.62,-6,2,6
5599.63,-6,3,6
5599.64,-6,3,6
5599.65,-6,3,7
5599.66,-6,4,7
5599.67,-6,4,7
5599.68,-6,4,7
5599.69,-5,4,7
5599.7,-5,4,7
5599.71,-5,4,7
5599.72,-5,4,7
5599.73,-5,4,7
5599.74,-4,5,7
5599.75,-4,5,7
5599.76,-4,5,7
5599.77,-4,5,7
5599.78,-4,5,7
5599.79,-3,6,6
5599.8,-3,6,6
5599.81,-3,6,6
5599.82,-2,7,6
5599.83,-2,7,6
5599.85,-2,7,6
5599.86,-2,7,5
5599.88,-2,8,5
5599.89,-3,8,5
5599.9,-3,8,4
5599.91,-3,8,4
5599.92,-4,8,4
5599.93,-4,8,3
5599.94,-5,8,3
5599.95,-5,8,3
5599.96,-6,8,2
5599.97,-6,8,2
5599.98,-7,8,1
5599.99,-8,8,1
5600.0,-8,8,1
5600.01,-9,8,0
5600.02,-10,8,0
5600.03,-10,8,0
5600.04,-11,8,0
5600.05,-11,8,0
5600.06,-12,8,-1
5600.07,-13,8,-1
5600.08,-13,7,-2
5600.09,-14,7,-2
5600.1,-14,7,-2
5600.11,-15,7,-3
5600.12,-16,7,-3
5600.14,-17,7,-4
5600.15,-18,7,-4
5600.159,-19,7,-4
5600.17,-20,6,-5
5600.18,-20,6,-5
5600.19,-21,6,-5
5600.2,-22,6,-6
5600.21,-23,7,-6
5600.22,-23,7,-6
5600.23,-24,7,-6
5600.24,-24,7,-6
5600.25,-25,7,-6
5600.26,-25,7,-6
5600.27,-26,7,-6
5600.28,-26,7,-6
5600.29,-27,7,-6
5600.3,-27,7,-6
5600.31,-27,7,-5
5600.32,-27,7,-5
5600.33,-27,7,-5
5600.34,-27,7,-5
5600.35,-28,7,-4
5600.36,-28,7,-4
5600.37,-28,7,-4
5600.39,-28,7,-3
5600.41,-29,6,-3
5600.42,-29,6,-2
5600.43,-29,6,-2
5600.44,-28,6,-2
5600.45,-28,5,-2
5600.46,-27,5,-2
5600.47,-27,5,-2
5600.48,-26,4,-2
5600.49,-26,4,-2
5600.5,-25,4,-2
5600.51,-25,3,-2
5600.52,-25,3,-3
5600.53,-24,3,-3
5600.54,-24,3,-3
5600.55,-23,2,-4
5600.56,-23,2,-4
5600.57,-23,2,-4
5600.58,-22,2,-4
5600.59,-22,2,-5
5600.6,-21,2,-5
5600.61,-21,2,-6
5600.62,-21,2,-6
5600.63,-20,2,-7
5600.64,-19,3,-7
5600.65,-19,3,-7
5600.67,-19,3,-8
5600.68,-19,3,-9
5600.69,-19,3,-9
5600.7,-19,3,-9
5600.71,-19,4,-10
5600.72,-19,4,-10
5600.73,-19,4,-10
5600.74,-19,4,-10
5600.75,-20,4,-10
5600.76,-20,4,-10
5600.77,-20,4,-10
5600.78,-20,4,-10
5600.79,-21,4,-10
5600.799,-21,4,-10
5600.81,-21,4,-10
5600.82,-22,4,-10
5600.83,-23,4,-10
5600.84,-24,4,-10
5600.85,-25,4,-10
5600.86,-26,3,-9
5600.87,-27,3,-9
5600.88,-28,3,-9
5600.89,-30,3,-9
5600.9,-31,3,-8
5600.92,-32,2,-8
5600.94,-34,2,-8
5600.95,-35,2,-7
5600.96,-36,1,-7
5600.97,-37,1,-7
5600.98,-38,1,-7
5600.99,-38,1,-7
5601.0,-39,1,-7
5601.01,-39,1,-7
5601.02,-39,1,-7
5601.03,-39,1,-8
5601.04,-39,1,-8
5601.05,-39,1,-8
5601.06,-38,1,-8
5601.07,-38,1,-8
5601.08,-38,1,-8
5601.09,-38,1,-8
5601.1,-37,1,-9
5601.11,-37,1,-9
5601.12,-37,2,-9
5601.13,-37,2,-9
5601.14,-37,2,-9
5601.15,-36,2,-9
5601.16,-36,2,-10
5601.17,-36,3,-10
5601.18,-36,3,-10
5601.2,-36,3,-10
5601.21,-35,4,-10
5601.22,-35,4,-10
5601.23,-35,4,-10
5601.24,-35,4,-10
5601.25,-35,4,-10
5601.26,-35,4,-10
5601.27,-35,4,-9
5601.28,-35,4,-9
5601.29,-35,4,-9
5601.3,-35,4,-9
5601.31,-35,4,-8
