measurement_time,x_axis,y_axis,z_axis
5479.25,-744,130,-125
5479.26,-749,109,-31
5479.27,-597,72,-182
5479.28,-623,114,-110
5479.29,-675,185,-173
5479.3,-615,148,-174
5479.31,-541,84,-190
5479.32,-538,74,-203
5479.33,-619,119,-192
5479.34,-637,127,-217
5479.35,-619,94,-232
5479.36,-720,148,-259
5479.37,-868,223,-312
5479.38,-965,288,-357
5479.39,-999,313,-430
5479.4,-1053,357,-497
5479.41,-1168,407,-579
5479.42,-1170,424,-654
5479.43,-1031,328,-673
5479.44,-826,216,-669
5479.45,-834,172,-558
5479.46,-783,105,-654
5479.48,-862,140,-525
5479.49,-772,-19,-372
5479.5,-715,-66,-426
5479.51,-661,-113,-315
5479.52,-580,-88,-367
5479.53,-574,-88,-332
5479.54,-589,-118,-353
5479.55,-750,-109,-324
5479.56,-929,-82,-233
5479.58,-1059,-38,-284
5479.59,-1114,-64,-206
5479.6,-1008,-95,-300
5479.61,-870,-111,-300
5479.62,-779,-120,-323
5479.63,-769,-126,-294
5479.64,-859,-121,-286
5479.65,-1075,-111,-223
5479.66,-1250,-99,-220
5479.67,-1288,-95,-209
5479.68,-1168,-89,-227
5479.69,-1034,-105,-239
5479.7,-942,-101,-235
5479.71,-976,-101,-260
5479.72,-1088,-83,-204
5479.73,-1175,-79,-214
5479.75,-1209,-65,-178
5479.76,-1205,-63,-138
5479.77,-1180,-99,-138
5479.78,-1136,-113,-115
5479.79,-1081,-96,-122
5479.8,-1070,-65,-148
5479.81,-1055,-25,-141
5479.82,-976,-2,-190
5479.83,-899,6,-175
5479.839,-853,23,-208
5479.85,-850,30,-221
5479.86,-821,34,-232
5479.87,-799,27,-243
5479.88,-890,39,-269
5479.89,-1033,45,-297
5479.9,-1065,19,-322
5479.91,-1001,5,-269
5479.92,-893,-41,-267
5479.93,-937,-70,-243
5479.94,-1042,-92,-222
5479.95,-1062,-123,-195
5479.96,-921,-136,-132
5479.97,-759,-151,-133
5479.98,-659,-134,-132
5479.99,-612,-134,-139
5480.01,-512,-126,-152
5480.02,-517,-129,-131
5480.03,-581,-134,-166
5480.04,-683,-138,-147
5480.05,-692,-128,-164
5480.06,-696,-136,-156
5480.07,-806,-130,-132
5480.08,-958,-108,-74
5480.09,-1386,-65,-13
5480.11,-1920,-88,326
5480.12,-2174,-117,550
5480.13,-2003,-183,427
5480.14,-1614,-286,603
5480.15,-1121,-269,112
5480.16,-946,-223,184
5480.17,-937,-206,86
5480.18,-1123,-99,65
5480.19,-1361,14,163
5480.2,-1317,80,16
5480.21,-1166,50,60
5480.22,-1133,46,-26
5480.23,-1282,22,2
5480.24,-1439,55,-26
5480.25,-1529,30,-23
5480.26,-1668,31,-62
5480.28,-1756,129,-204
5480.29,-1627,120,-134
5480.3,-1485,107,-91
5480.31,-1593,194,-74
5480.32,-1695,303,-148
5480.33,-1520,311,-156
5480.34,-1100,185,-151
5480.35,-940,155,-167
5480.36,-936,156,-130
5480.37,-966,177,-237
5480.38,-1203,224,-256
5480.39,-1353,291,-424
5480.4,-1376,314,-432
5480.41,-1230,285,-516
5480.42,-1042,203,-445
5480.43,-893,174,-445
5480.44,-804,164,-396
5480.45,-736,144,-375
5480.46,-719,120,-351
5480.47,-685,106,-321
5480.479,-632,91,-255
5480.49,-619,86,-189
5480.5,-583,68,-234
5480.51,-605,101,-143
5480.52,-588,84,-219
5480.54,-560,23,-142
5480.55,-582,19,-188
5480.56,-730,8,-151
5480.57,-843,14,-226
5480.58,-984,0,-179
5480.59,-1114,-29,-195
5480.6,-1240,-63,-145
5480.61,-1314,-90,-116
5480.62,-1329,-111,-87
5480.64,-1300,-126,-35
5480.65,-1217,-132,-31
5480.66,-1132,-138,23
5480.67,-1106,-160,27
5480.68,-1122,-168,57
5480.69,-1138,-166,26
5480.7,-1089,-157,57
5480.71,-1041,-145,43
5480.72,-985,-140,40
5480.73,-935,-157,30
5480.74,-877,-163,32
5480.75,-811,-153,18
5480.76,-821,-155,10
5480.77,-844,-153,-1
5480.78,-851,-143,-3
5480.79,-854,-135,-6
5480.81,-1038,-154,0
5480.82,-1117,-178,37
5480.83,-1219,-202,63
5480.84,-1305,-231,88
5480.85,-1329,-256,98
5480.86,-1269,-248,84
5480.87,-1211,-218,52
5480.88,-1233,-188,30
5480.89,-1295,-141,-15
5480.9,-1388,-79,-1
5480.91,-1351,-58,-42
5480.92,-1130,-50,7
5480.93,-737,-25,-51
5480.94,-446,-31,-7
5480.95,-348,-37,-32
5480.96,-410,-35,-30
5480.97,-577,-48,-13
5480.98,-692,-53,-22
5480.99,-679,-37,29
5481.0,-474,-40,-33
5481.01,-291,-32,25
5481.02,-222,-31,-8
5481.03,-352,-10,-8
5481.04,-631,0,63
5481.05,-798,46,11
5481.07,-735,84,-8
5481.08,-766,106,49
5481.09,-819,133,-5
5481.1,-890,167,-5
5481.11,-951,184,-25
5481.119,-948,178,-50
5481.13,-884,168,-51
5481.14,-826,127,-70
5481.16,-786,87,-49
5481.17,-726,55,-73
5481.18,-724,20,-33
5481.19,-803,-5,-57
5481.2,-857,-38,-26
5481.21,-948,-63,-14
5481.22,-1006,-70,-3
5481.23,-996,-74,16
5481.24,-958,-64,8
5481.25,-956,-63,14
5481.26,-1062,-73,-1
5481.27,-1198,-94,-5
5481.28,-1255,-149,37
5481.29,-1207,-156,-56
5481.3,-1231,-160,17
5481.31,-1271,-132,-32
5481.32,-1268,-128,-16
5481.34,-1056,-86,-38
5481.35,-1012,-67,58
5481.36,-992,-71,0
5481.37,-915,-54,35
5481.38,-743,-36,23
5481.39,-580,-35,23
5481.4,-474,-20,19
5481.41,-440,-5,33
5481.42,-473,-7,25
5481.43,-562,-17,45
5481.44,-634,-22,42
5481.45,-664,-22,60
5481.46,-710,-19,44
5481.47,-841,-31,65
5481.48,-987,-42,56
5481.49,-1108,-38,59
5481.5,-1132,-44,59
5481.51,-1048,-41,33
5481.52,-1040,-48,53
5481.53,-1067,-67,22
5481.54,-1095,-84,37
5481.55,-1176,-98,23
5481.56,-1155,-90,-7
5481.57,-1205,-87,36
5481.58,-1320,-73,-26
5481.6,-1109,-44,-4
5481.61,-908,-50,4
5481.62,-712,-47,28
5481.63,-583,-48,49
5481.64,-537,-45,39
5481.65,-495,-37,83
5481.66,-461,-21,18
5481.67,-503,-32,53
5481.69,-525,-19,31
5481.7,-567,-1,22
5481.71,-705,9,3
5481.72,-986,16,-51
5481.73,-1351,37,-83
5481.74,-1581,52,-193
5481.75,-1683,44,-178
5481.759,-1523,89,-209
5481.77,-1335,101,-137
5481.78,-1413,87,-221
5481.79,-1563,27,-222
5481.8,-1585,31,-196
5481.81,-1675,39,-87
5481.82,-1704,215,20
5481.83,-1637,231,186
5481.84,-1549,188,-15
5481.85,-1387,126,138
5481.87,-919,18,60
5481.88,-885,-1,-59
5481.89,-1040,-51,-10
5481.9,-1184,-66,-45
5481.91,-1310,-66,-52
5481.92,-1417,-77,-23
5481.93,-1418,-135,-68
5481.94,-1473,-228,26
5481.95,-1671,-334,-122
5481.96,-1747,-442,39
5481.97,-1393,-415,-118
5481.98,-941,-362,66
5481.99,-700,-290,-217
5482.0,-1005,-407,111
5482.01,-852,-418,-194
5482.02,-630,-312,39
5482.03,-516,-259,-144
5482.04,-630,-267,5
5482.05,-669,-309,-111
5482.06,-829,-410,-17
5482.07,-1128,-527,-124
5482.08,-1283,-488,-33
5482.09,-1272,-411,-100
5482.1,-1315,-393,-96
5482.12,-1261,-270,-177
5482.13,-1310,-309,-78
5482.14,-1429,-282,-102
5482.15,-1494,-221,-22
5482.16,-1477,-210,-2
5482.17,-1400,-193,-10
5482.18,-1321,-183,-3
5482.19,-1345,-181,-24
5482.2,-1459,-176,39
5482.22,-1452,-147,38
5482.23,-1230,-118,-19
5482.24,-886,-168,-99
5482.25,-820,-296,-99
5482.26,-964,-320,58
5482.27,-1049,-287,63
5482.28,-1045,-258,77
5482.29,-1022,-274,49
5482.3,-986,-235,12
5482.31,-923,-249,-7
5482.32,-845,-220,-85
5482.33,-804,-245,-33
5482.34,-730,-240,-61
5482.35,-583,-213,-44
5482.36,-441,-157,-130
5482.37,-482,-170,-74
5482.39,-597,-176,-81
5482.399,-756,-198,14
5482.41,-1004,-243,-8
5482.42,-1293,-281,89
5482.43,-1317,-359,71
5482.44,-1350,-376,29
5482.45,-1266,-298,68
5482.46,-940,-203,-55
5482.47,-1025,-149,-4
5482.48,-1120,-79,-58
5482.49,-1447,-30,-42
5482.5,-1869,14,-104
5482.51,-2162,101,-110
5482.52,-2136,216,-153
5482.53,-1945,208,-147
5482.54,-1802,113,-121
5482.55,-1349,76,54
5482.56,-782,4,-24
5482.57,-527,-27,-35
5482.58,-546,-16,-3
5482.59,-616,0,-28
5482.6,-606,-1,-3
5482.61,-697,-15,-24
5482.62,-852,-26,0
5482.63,-1114,-11,-14
5482.65,-1526,-46,-82
5482.66,-1269,-29,66
5482.67,-707,-8,-270
5482.68,-560,-20,188
5482.69,-411,-3,-289
5482.7,-592,0,85
5482.71,-528,6,-250
5482.72,-486,-11,2
5482.73,-531,-8,-177
5482.75,-633,-9,-108
5482.76,-549,-7,-53
5482.77,-545,-7,-111
5482.78,-791,-33,-58
5482.79,-707,-40,-91
5482.8,-515,-13,-10
5482.81,-685,-57,-86
5482.82,-1032,-146,-39
5482.83,-1205,-216,-22
5482.84,-1250,-298,61
5482.85,-1292,-350,75
5482.86,-1412,-349,286
5482.87,-1281,-319,224
5482.88,-1042,-229,272
5482.89,-858,-175,159
5482.9,-759,-93,163
5482.92,-583,-44,78
5482.93,-676,-46,66
5482.94,-1023,-80,223
5482.95,-1150,-111,186
5482.96,-1175,-105,122
5482.97,-1207,-35,196
5482.98,-1377,-40,63
5482.99,-1679,15,238
5483.0,-1858,78,57
5483.01,-1842,122,47
5483.02,-1467,140,-44
5483.03,-1190,221,-71
5483.039,-1060,221,-46
5483.05,-913,150,-163
5483.06,-835,106,-110
5483.07,-804,105,-164
5483.08,-932,52,-103
5483.09,-1073,93,-123
5483.1,-1154,118,-54
5483.11,-1206,178,-99
5483.12,-1180,236,-38
5483.13,-1158,280,-58
5483.14,-1162,274,-32
5483.15,-991,236,-46
5483.16,-794,194,-50
5483.18,-909,116,-75
5483.19,-1020,103,-100
5483.2,-1031,109,-49
5483.21,-962,109,-89
5483.22,-1052,123,-66
5483.23,-1201,124,-95
5483.24,-1422,117,-87
5483.25,-1525,111,-48
5483.26,-1618,71,-2
5483.28,-1709,22,3
5483.29,-1776,-19,10
5483.3,-1806,-42,10
5483.31,-1735,-32,-10
5483.32,-1526,-34,32
5483.33,-1289,-17,1
5483.34,-1178,-76,-64
5483.35,-996,-136,-244
5483.36,-953,-133,-166
5483.37,-710,-130,-293
5483.38,-467,-75,-101
5483.39,-273,-39,-104
5483.4,-403,-71,-127
5483.41,-590,-158,-315
5483.42,-622,-258,-271
5483.43,-437,-172,-248
5483.45,-443,-204,-231
5483.46,-468,-286,-142
5483.47,-442,-248,-101
5483.48,-380,-112,-171
5483.49,-441,-156,-55
5483.5,-459,-247,-186
5483.51,-532,-238,-11
5483.52,-570,-248,-177
5483.53,-760,-317,-37
5483.54,-880,-293,-88
5483.55,-1036,-266,-61
5483.56,-1279,-256,-35
5483.57,-1645,-223,-44
5483.58,-1948,-159,27
5483.59,-2009,-78,-15
5483.6,-1917,-24,72
5483.61,-1542,12,113
5483.62,-1166,89,263
5483.63,-920,124,281
5483.64,-1053,83,372
5483.65,-1525,-27,167
5483.66,-2018,-75,99
5483.67,-2054,-66,-78
5483.679,-1962,-82,100
5483.69,-1688,-86,-100
5483.71,-1491,-23,49
5483.72,-1494,12,4
5483.73,-1302,56,217
5483.74,-561,58,-33
5483.75,-383,16,177
5483.76,-639,111,58
5483.77,-1002,211,357
5483.78,-602,159,159
5483.79,-346,132,134
5483.81,-264,83,81
5483.82,-379,72,116
5483.83,-339,98,89
5483.84,-391,229,110
5483.85,-418,253,0
5483.86,-513,250,109
5483.87,-441,228,-81
5483.88,-471,211,81
5483.89,-595,306,-131
5483.9,-548,193,4
5483.91,-526,177,-67
5483.92,-558,111,-23
5483.93,-607,81,-45
5483.94,-801,87,-80
5483.95,-1064,54,-99
5483.96,-1267,20,-135
5483.98,-1629,-84,-264
5483.99,-1853,-184,-325
5484.0,-1871,-291,-389
5484.01,-1675,-351,-333
5484.02,-1436,-313,-233
5484.03,-1009,-197,-152
5484.04,-818,-146,49
5484.05,-696,-148,-17
5484.06,-999,-199,127
5484.07,-1261,-232,-15
5484.08,-1503,-204,71
5484.09,-1597,-197,65
5484.1,-1611,-155,201
5484.11,-1421,-153,123
5484.12,-1334,-91,114
5484.13,-1169,-61,203
5484.14,-768,-67,28
5484.15,-549,-27,82
5484.16,-446,17,39
5484.17,-412,22,16
5484.18,-507,-9,72
5484.19,-559,-7,-15
5484.2,-677,-8,88
5484.21,-747,-5,-28
5484.22,-815,-23,72
5484.24,-804,-27,59
5484.25,-1027,-27,0
5484.26,-1312,-48,33
5484.27,-1361,-29,13
5484.28,-1071,-44,14
5484.29,-796,6,21
5484.3,-665,22,32
5484.31,-723,23,31
5484.33,-914,14,17
5484.34,-976,24,17
5484.35,-979,4,0
5484.36,-1054,-14,19
5484.37,-1159,-40,22
5484.38,-1190,-51,28
5484.39,-1032,-42,46
5484.4,-844,-22,21
5484.41,-791,-18,47
5484.42,-778,-17,38
5484.43,-793,-11,36
5484.44,-872,-9,-16
5484.45,-1019,-11,-19
5484.46,-1195,-20,-93
5484.47,-1223,-50,-121
5484.48,-1069,-55,-107
5484.49,-1020,-66,-137
5484.51,-739,-52,-57
5484.52,-723,-44,-46
5484.53,-793,-64,-21
5484.54,-960,-89,-57
5484.55,-1159,-103,0
5484.56,-1391,-120,44
5484.57,-1640,-165,190
5484.58,-1822,-222,132
5484.59,-1802,-260,118
5484.6,-1472,-246,72
5484.61,-989,-189,-40
5484.62,-617,-100,30
5484.63,-316,-45,-29
5484.64,-226,-29,3
5484.65,-186,-32,-13
5484.66,-204,-20,-44
5484.67,-268,-29,3
5484.68,-379,-31,-37
5484.69,-573,-25,18
5484.7,-762,1,20
5484.71,-908,-22,99
5484.72,-956,-50,155
5484.73,-856,-62,239
5484.74,-853,-65,281
5484.75,-961,-74,243
5484.77,-1217,-65,160
5484.78,-1313,-60,108
5484.79,-1403,-64,181
5484.8,-1417,-68,146
5484.81,-1412,-64,171
5484.82,-1480,-67,230
5484.83,-1596,-90,214
5484.84,-1598,-106,156
5484.86,-1355,-89,90
5484.87,-1040,-58,33
5484.88,-812,-44,8
5484.89,-733,-48,4
5484.9,-774,-43,0
5484.91,-869,-57,-11
5484.92,-937,-59,-4
5484.93,-1019,-43,-23
5484.94,-1135,30,-5
5484.95,-1121,105,-41
5484.959,-982,73,-38
5484.97,-809,77,-49
5484.98,-713,90,-50
5484.99,-781,123,-47
5485.0,-960,161,-100
5485.01,-1073,180,-103
5485.02,-1017,161,-116
5485.04,-893,118,-115
5485.05,-934,75,-108
5485.06,-982,76,-123
5485.07,-1038,49,-107
5485.08,-1052,27,-106
5485.09,-1078,0,-85
5485.1,-1080,-28,-46
5485.11,-1054,-59,-29
5485.12,-1096,-72,11
5485.13,-1177,-81,-9
5485.14,-1228,-73,13
5485.15,-1148,-66,-8
5485.16,-976,-49,2
5485.17,-833,-52,-8
5485.18,-773,-42,-5
5485.19,-765,-35,0
5485.2,-754,-30,-19
5485.21,-790,-27,7
5485.22,-845,-71,31
5485.23,-983,-129,88
5485.24,-1142,-159,44
5485.25,-1478,-103,0
5485.26,-1695,-49,18
5485.27,-1711,-106,118
5485.28,-1665,-177,108
5485.3,-1104,-148,64
5485.31,-824,-129,219
5485.32,-567,-109,-66
5485.33,-657,-48,232
5485.34,-751,-26,13
5485.35,-995,-60,245
5485.36,-1222,-62,160
5485.37,-1215,-48,200
5485.39,-991,-16,99
5485.4,-711,6,47
5485.41,-815,-8,51
5485.42,-1358,-15,26
5485.43,-1666,-27,-28
5485.44,-1463,-31,-56
5485.45,-1094,-16,-3
5485.46,-771,-13,-37
5485.47,-671,-30,42
5485.48,-714,-26,-31
5485.49,-789,-29,53
5485.5,-803,1,-30
5485.51,-944,62,9
5485.52,-978,117,-77
5485.53,-986,142,-106
5485.54,-1038,204,-184
5485.55,-1239,319,-304
5485.57,-816,220,-242
5485.58,-589,201,-226
5485.59,-521,154,-93
5485.599,-558,144,-225
5485.61,-652,147,-134
5485.62,-643,143,-215
5485.63,-666,114,-116
5485.64,-651,83,-157
5485.65,-814,74,-94
5485.66,-1127,83,-186
5485.67,-1251,50,-149
5485.68,-1105,12,-108
5485.69,-960,-3,-77
5485.7,-916,-21,-66
5485.71,-894,-33,-67
5485.72,-990,-46,-111
5485.73,-1111,-96,-140
5485.74,-1243,-184,-193
5485.75,-1399,-239,-222
5485.76,-1437,-227,-277
5485.77,-1446,-247,-255
5485.78,-1340,-290,-199
5485.79,-1251,-301,-134
5485.8,-1254,-269,-122
5485.81,-1212,-249,-93
5485.83,-988,-307,14
5485.84,-913,-312,130
5485.85,-878,-276,107
5485.86,-895,-206,68
5485.87,-960,-151,48
5485.88,-1033,-93,-6
5485.89,-1102,-62,20
5485.9,-1057,-37,-7
5485.92,-977,-21,6
5485.93,-939,-11,0
5485.94,-1004,-44,-13
5485.95,-1210,-117,14
5485.96,-1397,-195,19
5485.97,-1357,-212,60
5485.98,-972,-119,22
5485.99,-692,-137,41
5486.0,-691,-146,11
5486.01,-681,-138,64
5486.02,-510,-85,-10
5486.03,-515,-85,43
5486.04,-724,-119,0
5486.05,-1027,-106,67
5486.06,-1205,-79,25
5486.07,-1241,-42,-60
5486.08,-1241,-39,-31
5486.1,-1180,-40,-24
5486.11,-1102,-36,-95
5486.12,-987,-45,-29
5486.13,-823,-38,-78
5486.14,-845,-30,-51
5486.15,-1044,-40,-54
5486.16,-1249,-54,-74
5486.17,-1317,-59,-58
5486.18,-1228,-55,-66
5486.19,-977,-47,-57
5486.2,-753,-31,-52
5486.21,-637,-32,-55
5486.22,-655,-33,-44
5486.23,-713,-33,-53
5486.239,-789,-39,-40
5486.25,-831,-37,-61
5486.26,-891,-33,-133
5486.27,-883,-62,-206
5486.28,-931,-64,-193
5486.29,-1073,-58,-173
5486.3,-1196,-46,-165
5486.31,-1252,-53,-118
5486.32,-1226,-66,-162
5486.33,-1151,-84,-122
5486.34,-1106,-113,-146
5486.36,-948,-120,-118
5486.37,-785,-126,-68
5486.38,-661,-55,-79
5486.39,-635,-57,-66
5486.4,-645,-52,-81
5486.41,-709,1,-28
5486.42,-747,-14,-51
5486.43,-814,-15,-40
5486.45,-869,-21,-15
5486.46,-896,-30,-45
5486.47,-947,-56,-42
5486.48,-1030,-55,-27
5486.49,-1158,-58,-40
5486.5,-1237,-76,-60
5486.51,-1257,-55,-62
5486.52,-1195,-43,-59
5486.53,-1130,-28,-42
5486.54,-1088,-31,-23
5486.55,-1055,-28,-23
5486.56,-986,-32,1
5486.57,-960,-45,-8
5486.58,-984,-57,62
5486.59,-936,-64,35
5486.6,-881,-50,76
5486.61,-803,-30,47
5486.63,-815,-33,49
5486.64,-849,-35,54
5486.65,-958,-31,66
5486.66,-1118,-38,72
5486.67,-1214,-41,77
5486.68,-1172,-22,85
5486.69,-1133,-17,45
5486.7,-1053,1,74
5486.71,-913,2,-12
5486.72,-854,2,47
5486.73,-804,5,-17
5486.74,-817,7,19
5486.75,-852,13,-33
5486.76,-901,0,-18
5486.77,-932,1,-48
5486.78,-982,0,-41
5486.79,-1021,-1,-44
5486.8,-995,-4,-40
5486.81,-952,-6,-29
5486.82,-918,-8,-27
5486.83,-869,-5,-22
5486.84,-858,-11,-18
5486.85,-858,-29,-38
5486.86,-868,-22,-26
5486.87,-877,-22,-74
5486.89,-947,-38,-73
5486.9,-951,-37,17
5486.91,-905,-39,-39
5486.92,-824,-39,-15
5486.93,-714,-36,-15
5486.94,-629,-31,-51
5486.95,-619,-41,-13
5486.96,-640,-37,-85
5486.98,-764,-57,-42
5486.99,-876,-51,-77
5487.0,-1006,-59,-56
5487.01,-1084,-65,-63
5487.02,-1130,-61,-56
5487.03,-1147,-72,-51
5487.04,-1136,-67,-62
5487.05,-1099,-63,-42
5487.06,-1065,-57,-46
5487.07,-1058,-65,-23
5487.08,-1074,-66,-10
5487.09,-1084,-63,-31
5487.1,-1048,-60,-17
5487.11,-968,-56,-32
5487.12,-884,-56,-8
5487.13,-827,-60,-29
5487.14,-794,-47,-6
5487.16,-807,-50,-9
5487.17,-785,-50,-22
5487.18,-789,-51,-19
5487.19,-784,-52,-14
5487.2,-757,-55,-23
5487.21,-754,-51,-15
5487.22,-737,-54,-41
5487.23,-754,-55,-8
5487.24,-802,-47,-7
5487.25,-888,-49,-21
5487.26,-940,-44,11
5487.27,-946,-47,2
5487.28,-937,-41,11
5487.29,-933,-35,34
5487.3,-870,-24,7
5487.31,-787,-22,33
5487.32,-741,-25,9
5487.33,-714,-24,17
5487.34,-684,-26,12
5487.35,-713,-34,7
5487.36,-745,-24,0
5487.37,-780,-38,1
5487.38,-817,-36,-7
5487.39,-880,-44,-18
5487.4,-912,-42,-22
5487.42,-954,-59,-28
5487.43,-999,-62,-43
5487.44,-1025,-55,-18
5487.45,-1028,-38,-43
5487.46,-1025,-42,-20
5487.47,-1004,-51,-44
5487.48,-1033,-59,-24
5487.49,-998,-59,-25
5487.51,-902,-64,-15
5487.519,-823,-73,-22
5487.53,-797,-72,-12
5487.54,-762,-67,-11
5487.55,-748,-67,-13
5487.56,-751,-66,-13
5487.57,-786,-72,-22
5487.58,-823,-72,-6
5487.59,-838,-68,-13
5487.6,-840,-67,-9
5487.61,-860,-67,-6
5487.62,-917,-69,-1
5487.63,-959,-72,-5
5487.64,-983,-65,-6
5487.65,-976,-68,0
5487.66,-948,-67,3
5487.67,-894,-69,1
5487.69,-966,-66,4
5487.7,-1008,-62,16
5487.71,-962,-60,12
5487.72,-845,-66,22
5487.73,-701,-63,19
5487.74,-596,-53,19
5487.75,-543,-48,15
5487.76,-530,-50,22
5487.77,-537,-57,15
5487.78,-555,-58,25
5487.79,-597,-55,20
5487.8,-677,-55,26
5487.81,-764,-64,22
5487.82,-815,-64,24
5487.83,-848,-65,26
5487.84,-912,-68,26
5487.85,-979,-72,28
5487.86,-1036,-74,32
5487.87,-1098,-80,40
5487.88,-1110,-74,42
5487.89,-1150,-85,37
5487.9,-1166,-75,45
5487.91,-1135,-82,35
5487.92,-1053,-73,44
5487.93,-901,-74,41
5487.95,-651,-58,41
5487.96,-597,-52,39
5487.97,-596,-65,45
5487.98,-646,-63,34
5487.99,-734,-62,24
5488.0,-827,-58,13
5488.01,-913,-63,7
5488.03,-986,-58,-28
5488.04,-1035,-61,-7
5488.05,-1079,-59,-56
5488.06,-1109,-63,-46
5488.07,-1114,-69,-79
5488.08,-1062,-63,-81
5488.09,-997,-74,-79
5488.1,-974,-64,-80
5488.11,-1012,-73,-82
5488.12,-1015,-76,-81
5488.13,-1005,-76,-69
5488.14,-934,-70,-41
5488.15,-817,-79,-37
5488.159,-685,-63,-4
5488.17,-625,-52,1
5488.18,-578,-42,9
5488.19,-599,-38,23
5488.2,-702,-48,23
5488.22,-992,-50,24
5488.23,-1140,-51,7
5488.24,-1215,-46,22
5488.25,-1252,-57,2
5488.26,-1289,-58,1
5488.27,-1277,-58,-9
5488.28,-1163,-55,0
5488.29,-1127,-55,-13
5488.3,-1138,-57,-16
5488.31,-1165,-58,-20
5488.32,-1177,-54,-29
5488.33,-1095,-60,-33
5488.34,-946,-60,-32
5488.35,-772,-59,-33
5488.36,-622,-55,-37
5488.37,-537,-62,-41
5488.38,-504,-56,-44
5488.39,-519,-59,-49
5488.4,-577,-63,-55
5488.41,-693,-71,-61
5488.42,-856,-83,-49
5488.43,-1013,-83,-41
5488.44,-1121,-62,-69
5488.45,-1141,-51,10
5488.46,-1116,-46,-10
5488.48,-1076,7,22
5488.49,-1138,24,7
5488.5,-1236,81,47
5488.51,-1315,156,28
5488.52,-1299,199,45
5488.53,-1163,166,62
5488.54,-921,58,26
5488.56,-681,-20,29
5488.57,-511,-53,-9
5488.58,-462,-67,7
5488.59,-498,-86,0
5488.6,-529,-94,5
5488.61,-559,-89,19
5488.62,-672,-89,23
5488.63,-845,-89,47
5488.64,-1028,-86,67
5488.65,-1078,-89,72
5488.66,-1072,-86,61
5488.67,-1007,-98,56
5488.68,-1027,-97,31
5488.69,-1175,-102,66
5488.7,-1309,-98,55
5488.71,-1329,-86,49
5488.72,-1249,-77,28
5488.73,-1179,-78,8
5488.75,-856,-100,-27
5488.76,-758,-103,-32
5488.77,-709,-100,-52
5488.78,-728,-102,-22
5488.79,-868,-95,-42
5488.799,-1126,-103,-32
5488.81,-1398,-113,-42
5488.82,-1719,-122,-31
5488.83,-1957,-123,-32
5488.84,-1928,-108,-32
5488.85,-1639,-98,-5
5488.86,-1266,-76,3
5488.87,-1054,-59,6
5488.88,-1050,-106,0
5488.89,-1223,-134,-36
5488.9,-1182,-161,-48
5488.91,-855,-191,-75
5488.92,-595,-153,-54
5488.93,-435,-139,-49
5488.94,-326,-130,-54
5488.95,-299,-119,-58
5488.96,-341,-120,-44
5488.97,-401,-154,-95
5488.98,-423,-176,-72
5488.99,-465,-163,-104
5489.01,-699,-182,-111
5489.02,-936,-341,-51
5489.03,-1134,-441,52
5489.04,-1311,-462,48
5489.05,-1395,-412,70
5489.06,-1453,-401,125
5489.07,-1487,-448,290
5489.09,-1574,-378,222
5489.1,-1665,-332,254
5489.11,-1629,-329,133
5489.12,-1495,-296,131
5489.13,-1311,-165,-30
5489.14,-1116,-50,-43
5489.15,-916,-35,-30
5489.16,-768,-44,-93
5489.17,-730,-55,-25
5489.18,-704,-39,-126
5489.19,-752,-64,-47
5489.2,-650,-50,-105
5489.21,-707,-73,-91
5489.22,-899,-60,-44
5489.23,-856,-54,20
5489.24,-885,-68,3
5489.25,-1084,-84,-17
5489.26,-1483,-76,-33
5489.28,-1664,-99,-87
5489.29,-1911,-112,-49
5489.3,-2084,-143,-146
5489.31,-2104,-85,-15
5489.32,-1833,-44,0
5489.33,-1295,-48,22
5489.34,-877,-54,-58
5489.35,-799,-75,-44
5489.36,-816,-85,-133
5489.37,-874,-100,-53
5489.38,-954,-96,-123
5489.39,-994,-101,-50
5489.4,-929,-87,-113
5489.41,-1004,-90,-65
5489.42,-1098,-88,-90
5489.43,-1051,-92,-75
5489.439,-950,-95,-83
5489.45,-855,-82,-86
5489.46,-950,-76,-74
5489.47,-1257,-87,-81
5489.48,-1516,-76,-73
5489.49,-1638,-135,-83
5489.5,-1690,-190,-122
5489.51,-1709,-210,-126
5489.52,-1486,-281,-196
5489.54,-1049,-289,-246
5489.55,-1055,-273,55
5489.56,-888,-192,-259
5489.57,-952,-227,89
5489.58,-803,-191,-218
5489.59,-686,-160,53
5489.6,-451,-149,-162
5489.62,-543,-156,-5
5489.63,-662,-123,-86
5489.64,-915,-160,-60
5489.65,-1085,-157,-36
5489.66,-1220,-148,-124
5489.67,-1416,-108,-44
5489.68,-1562,-103,-104
5489.69,-1674,-69,-196
5489.7,-1476,-60,-391
5489.71,-1376,-43,-360
5489.72,-1706,-43,-437
5489.73,-2071,-74,-319
5489.74,-1901,-4,-379
5489.75,-1576,37,-323
5489.76,-1434,114,-445
5489.77,-1520,156,-383
5489.78,-1165,147,-511
5489.79,-829,189,-403
5489.81,-941,92,-252
5489.82,-1025,49,-265
5489.83,-974,56,-174
5489.84,-893,74,-257
5489.85,-950,85,-150
5489.86,-1159,88,-194
5489.87,-1429,117,-130
5489.88,-1540,184,-207
5489.89,-1421,250,-266
5489.9,-1406,273,-291
5489.91,-1644,182,-300
5489.92,-2080,38,-168
5489.93,-2411,-53,-138
