packet_num,type,type_name,timestamp,x,y,z,temperature,status
490,2,mag,11200000,14.699999809265137,4.800000190734863,-55.80000305175781,25.3828125,0
491,2,mag,11230000,14.84999942779541,4.800000190734863,-55.94999694824219,25.38671875,0
535,2,mag,11260000,15.450000762939453,4.199999809265137,-55.04999923706055,25.40234375,0
536,2,mag,11290000,14.100000381469727,3.9000000953674316,-55.04999923706055,25.3671875,0
537,2,mag,11320000,14.25,5.25,-55.650001525878906,25.37109375,0
538,2,mag,11350000,14.550000190734863,5.699999809265137,-55.80000305175781,25.37890625,0
539,2,mag,11380000,14.25,4.800000190734863,-55.5,25.37109375,0
540,2,mag,11410000,14.84999942779541,5.400000095367432,-54.900001525878906,25.38671875,0
561,2,mag,11440000,14.25,4.050000190734863,-55.19999694824219,25.37109375,0
562,2,mag,11470000,15.000000953674316,4.5,-55.349998474121094,25.390625,0
563,2,mag,11500000,15.299999237060547,4.349999904632568,-56.25,25.3984375,0
564,2,mag,11530000,14.84999942779541,4.800000190734863,-55.94999694824219,25.38671875,0
589,2,mag,11560000,14.25,4.5,-55.349998474121094,25.37109375,0
590,2,mag,11590000,14.699999809265137,4.949999809265137,-55.650001525878906,25.3828125,0
591,2,mag,11620000,14.100000381469727,4.199999809265137,-55.04999923706055,25.3671875,0
592,2,mag,11650000,14.550000190734863,5.099999904632568,-55.94999694824219,25.37890625,0
637,2,mag,11680000,14.399999618530273,4.949999809265137,-55.94999694824219,25.375,0
638,2,mag,11710000,15.450000762939453,4.5,-56.70000457763672,25.40234375,0
639,2,mag,11740000,15.299999237060547,4.949999809265137,-55.650001525878906,25.3984375,0
640,2,mag,11770000,14.550000190734863,5.099999904632568,-56.70000457763672,25.37890625,0
641,2,mag,11800000,14.84999942779541,4.5,-56.55000305175781,25.38671875,0
642,2,mag,11830000,15.299999237060547,4.349999904632568,-55.349998474121094,25.3984375,0
643,2,mag,11860000,15.15000057220459,5.550000190734863,-54.75,25.39453125,0
664,2,mag,11890000,14.550000190734863,4.5,-55.80000305175781,25.37890625,0
665,2,mag,11920000,14.699999809265137,4.199999809265137,-55.650001525878906,25.3828125,0
666,2,mag,11950000,15.450000762939453,4.949999809265137,-55.80000305175781,25.40234375,0
667,2,mag,11980000,15.299999237060547,4.650000095367432,-56.25,25.3984375,0
692,2,mag,12010000,14.84999942779541,3.750000238418579,-56.099998474121094,25.38671875,0
693,2,mag,12040000,14.550000190734863,4.5,-55.650001525878906,25.37890625,0
694,2,mag,12070000,14.399999618530273,4.5,-55.94999694824219,25.375,0
695,2,mag,12100000,15.299999237060547,4.949999809265137,-54.29999923706055,25.3984375,0
740,2,mag,12130000,14.100000381469727,4.650000095367432,-56.25,25.3671875,0
741,2,mag,12160000,15.000000953674316,4.5,-55.5,25.390625,0
742,2,mag,12190000,15.15000057220459,4.800000190734863,-56.25,25.39453125,0
743,2,mag,12220000,15.15000057220459,4.199999809265137,-56.099998474121094,25.39453125,0
744,2,mag,12250000,15.299999237060547,4.650000095367432,-56.099998474121094,25.3984375,0
745,2,mag,12280000,14.399999618530273,4.5,-55.04999923706055,25.375,0
746,2,mag,12310000,14.100000381469727,4.800000190734863,-56.55000305175781,25.3671875,0
769,2,mag,12340000,14.399999618530273,4.5,-55.80000305175781,25.375,0
770,2,mag,12370000,14.699999809265137,5.25,-55.80000305175781,25.3828125,0
771,2,mag,12400000,14.84999942779541,4.949999809265137,-55.94999694824219,25.38671875,0
772,2,mag,12430000,14.699999809265137,5.099999904632568,-56.400001525878906,25.3828125,0
773,2,mag,12460000,15.450000762939453,4.050000190734863,-55.5,25.40234375,0
818,2,mag,12490000,15.600000381469727,4.5,-54.900001525878906,25.40625,0
819,2,mag,12520000,14.699999809265137,4.050000190734863,-54.900001525878906,25.3828125,0
820,2,mag,12550000,14.84999942779541,5.099999904632568,-55.94999694824219,25.38671875,0
821,2,mag,12580000,14.25,4.050000190734863,-54.900001525878906,25.37109375,0
822,2,mag,12610000,15.000000953674316,4.5,-56.099998474121094,25.390625,0
823,2,mag,12640000,15.299999237060547,4.800000190734863,-55.650001525878906,25.3984375,0
824,2,mag,12670000,14.84999942779541,4.349999904632568,-55.5,25.38671875,0
848,2,mag,12700000,15.000000953674316,4.5,-56.099998474121094,25.390625,0
849,2,mag,12730000,14.84999942779541,4.199999809265137,-55.5,25.38671875,0
850,2,mag,12760000,14.25,4.199999809265137,-55.5,25.37109375,0
851,2,mag,12790000,14.100000381469727,4.5,-55.5,25.3671875,0
872,2,mag,12820000,15.75,4.650000095367432,-55.04999923706055,25.41015625,0
873,2,mag,12850000,15.000000953674316,4.650000095367432,-54.900001525878906,25.390625,0
874,2,mag,12880000,15.000000953674316,4.050000190734863,-56.099998474121094,25.390625,0
875,2,mag,12910000,15.000000953674316,4.650000095367432,-55.94999694824219,25.390625,0
901,2,mag,12940000,14.84999942779541,4.050000190734863,-55.5,25.38671875,0
902,2,mag,12970000,15.15000057220459,5.099999904632568,-54.900001525878906,25.39453125,0
903,2,mag,13000000,14.399999618530273,4.949999809265137,-56.099998474121094,25.375,0
904,2,mag,13030000,14.25,4.949999809265137,-55.650001525878906,25.37109375,0
925,2,mag,13060000,15.000000953674316,4.800000190734863,-54.900001525878906,25.390625,0
926,2,mag,13090000,15.000000953674316,4.800000190734863,-55.5,25.390625,0
927,2,mag,13120000,14.84999942779541,4.349999904632568,-55.349998474121094,25.38671875,0
928,2,mag,13150000,14.550000190734863,4.650000095367432,-56.70000457763672,25.37890625,0
953,2,mag,13180000,15.15000057220459,4.199999809265137,-55.80000305175781,25.39453125,0
954,2,mag,13210000,13.950000762939453,4.650000095367432,-54.900001525878906,25.36328125,0
955,2,mag,13240000,14.84999942779541,5.099999904632568,-55.19999694824219,25.38671875,0
956,2,mag,13270000,15.450000762939453,4.5,-55.650001525878906,25.40234375,0
978,2,mag,13300000,15.450000762939453,4.800000190734863,-56.099998474121094,25.40234375,0
979,2,mag,13330000,14.550000190734863,4.650000095367432,-55.650001525878906,25.37890625,0
980,2,mag,13360000,14.25,5.099999904632568,-55.04999923706055,25.37109375,0
981,2,mag,13390000,15.600000381469727,4.949999809265137,-55.04999923706055,25.40625,0
1006,2,mag,13420000,14.84999942779541,4.349999904632568,-56.099998474121094,25.38671875,0
1007,2,mag,13450000,14.25,3.9000000953674316,-55.19999694824219,25.37109375,0
1008,2,mag,13480000,15.000000953674316,5.400000095367432,-56.099998474121094,25.390625,0
1009,2,mag,13510000,14.84999942779541,5.099999904632568,-55.80000305175781,25.38671875,0
1033,2,mag,13540000,15.000000953674316,4.650000095367432,-55.19999694824219,25.390625,0
1034,2,mag,13570000,14.699999809265137,3.5999999046325684,-55.94999694824219,25.3828125,0
1035,2,mag,13600000,15.450000762939453,4.800000190734863,-55.94999694824219,25.40234375,0
1036,2,mag,13630000,15.75,4.199999809265137,-55.94999694824219,25.41015625,0
1080,2,mag,13660000,15.15000057220459,4.5,-55.349998474121094,25.39453125,0
1081,2,mag,13690000,15.000000953674316,4.650000095367432,-55.650001525878906,25.390625,0
1082,2,mag,13720000,14.25,4.650000095367432,-55.94999694824219,25.37109375,0
1083,2,mag,13750000,14.84999942779541,5.25,-56.099998474121094,25.38671875,0
1084,2,mag,13780000,14.399999618530273,4.650000095367432,-54.75,25.375,0
1085,2,mag,13810000,14.25,4.650000095367432,-55.19999694824219,25.37109375,0
1105,2,mag,13840000,15.450000762939453,5.099999904632568,-55.94999694824219,25.40234375,0
1106,2,mag,13870000,15.600000381469727,4.5,-55.650001525878906,25.40625,0
1107,2,mag,13900000,15.000000953674316,4.800000190734863,-55.5,25.390625,0
1108,2,mag,13930000,14.550000190734863,4.800000190734863,-54.900001525878906,25.37890625,0
1133,2,mag,13960000,15.15000057220459,4.949999809265137,-55.19999694824219,25.39453125,0
1134,2,mag,13990000,14.550000190734863,4.949999809265137,-55.94999694824219,25.37890625,0
1135,2,mag,14020000,14.84999942779541,4.349999904632568,-56.099998474121094,25.38671875,0
1136,2,mag,14050000,14.699999809265137,4.650000095367432,-55.349998474121094,25.3828125,0
1156,2,mag,14080000,15.000000953674316,5.25,-55.349998474121094,25.390625,0
1157,2,mag,14110000,14.84999942779541,4.349999904632568,-55.349998474121094,25.38671875,0
1158,2,mag,14140000,14.699999809265137,4.650000095367432,-55.650001525878906,25.38671875,0
1159,2,mag,14170000,14.699999809265137,4.949999809265137,-55.349998474121094,25.3828125,0
1184,2,mag,14200000,14.25,4.949999809265137,-55.650001525878906,25.37109375,0
1185,2,mag,14230000,14.84999942779541,4.650000095367432,-55.80000305175781,25.38671875,0
1186,2,mag,14260000,15.600000381469727,4.5,-56.099998474121094,25.40625,0
1187,2,mag,14290000,15.450000762939453,4.650000095367432,-55.94999694824219,25.40234375,0
1210,2,mag,14320000,15.15000057220459,4.199999809265137,-54.900001525878906,25.39453125,0
1211,2,mag,14350000,14.399999618530273,5.099999904632568,-55.19999694824219,25.375,0
1212,2,mag,14380000,15.15000057220459,5.400000095367432,-56.55000305175781,25.39453125,0
1213,2,mag,14410000,14.550000190734863,5.099999904632568,-56.55000305175781,25.37890625,0
1253,2,mag,14440000,15.000000953674316,5.699999809265137,-55.5,25.390625,0
1254,2,mag,14470000,15.450000762939453,4.800000190734863,-55.80000305175781,25.40234375,0
1255,2,mag,14500000,14.699999809265137,4.199999809265137,-54.900001525878906,25.3828125,0
1256,2,mag,14530000,15.15000057220459,5.099999904632568,-55.650001525878906,25.39453125,0
1257,2,mag,14560000,15.299999237060547,4.949999809265137,-56.400001525878906,25.3984375,0
1278,2,mag,14590000,14.699999809265137,4.949999809265137,-55.94999694824219,25.3828125,0
1279,2,mag,14620000,15.450000762939453,5.099999904632568,-56.099998474121094,25.40234375,0
1280,2,mag,14650000,14.699999809265137,4.5,-55.94999694824219,25.3828125,0
1281,2,mag,14680000,15.15000057220459,4.650000095367432,-55.650001525878906,25.39453125,0
1305,2,mag,14710000,15.299999237060547,5.400000095367432,-55.349998474121094,25.3984375,0
1306,2,mag,14740000,15.75,4.349999904632568,-55.19999694824219,25.41015625,0
1307,2,mag,14770000,15.450000762939453,5.099999904632568,-55.349998474121094,25.40234375,0
1308,2,mag,14800000,15.450000762939453,4.650000095367432,-55.80000305175781,25.40234375,0
1330,2,mag,14830000,15.000000953674316,4.5,-55.04999923706055,25.390625,0
1331,2,mag,14860000,14.84999942779541,4.800000190734863,-55.5,25.38671875,0
1332,2,mag,14890000,15.000000953674316,4.949999809265137,-54.599998474121094,25.390625,0
1333,2,mag,14920000,14.399999618530273,4.650000095367432,-55.349998474121094,25.375,0
1358,2,mag,14950000,15.450000762939453,4.5,-55.19999694824219,25.40234375,0
1359,2,mag,14980000,14.699999809265137,4.800000190734863,-56.099998474121094,25.3828125,0
1360,2,mag,15010000,15.15000057220459,3.4499998092651367,-56.25,25.39453125,0
1361,2,mag,15040000,15.15000057220459,4.349999904632568,-55.19999694824219,25.39453125,0
1383,2,mag,15070000,15.299999237060547,4.349999904632568,-54.900001525878906,25.3984375,0
1384,2,mag,15100000,15.000000953674316,4.5,-54.599998474121094,25.390625,0
1385,2,mag,15130000,14.699999809265137,4.949999809265137,-56.099998474121094,25.3828125,0
1386,2,mag,15160000,15.15000057220459,4.800000190734863,-55.19999694824219,25.39453125,0
1410,2,mag,15190000,15.15000057220459,4.949999809265137,-56.400001525878906,25.39453125,0
1411,2,mag,15220000,14.84999942779541,4.349999904632568,-55.80000305175781,25.38671875,0
1412,2,mag,15250000,15.000000953674316,4.5,-56.25,25.390625,0
1413,2,mag,15280000,15.000000953674316,4.5,-55.5,25.390625,0
1457,2,mag,15310000,14.100000381469727,4.199999809265137,-56.55000305175781,25.3671875,0
1458,2,mag,15340000,14.84999942779541,5.25,-54.900001525878906,25.38671875,0
1459,2,mag,15370000,15.299999237060547,5.099999904632568,-55.80000305175781,25.3984375,0
1460,2,mag,15400000,14.84999942779541,5.099999904632568,-55.04999923706055,25.38671875,0
1461,2,mag,15430000,15.450000762939453,4.349999904632568,-55.650001525878906,25.40234375,0
1462,2,mag,15460000,15.000000953674316,5.400000095367432,-55.94999694824219,25.390625,0
1483,2,mag,15490000,14.550000190734863,5.400000095367432,-55.94999694824219,25.37890625,0
1484,2,mag,15520000,15.600000381469727,5.400000095367432,-55.650001525878906,25.40625,0
1485,2,mag,15550000,14.550000190734863,5.699999809265137,-56.25,25.37890625,0
1486,2,mag,15580000,15.450000762939453,4.349999904632568,-55.94999694824219,25.40234375,0
1511,2,mag,15610000,15.15000057220459,4.349999904632568,-56.55000305175781,25.39453125,0
1512,2,mag,15640000,15.000000953674316,4.650000095367432,-55.04999923706055,25.390625,0
1513,2,mag,15670000,14.550000190734863,4.650000095367432,-56.25,25.37890625,0
1514,2,mag,15700000,14.84999942779541,5.25,-55.650001525878906,25.38671875,0
1536,2,mag,15730000,15.15000057220459,4.349999904632568,-56.400001525878906,25.39453125,0
1537,2,mag,15760000,15.000000953674316,5.099999904632568,-55.04999923706055,25.390625,0
1538,2,mag,15790000,15.000000953674316,5.849999904632568,-55.80000305175781,25.390625,0
1563,2,mag,15820000,14.100000381469727,4.800000190734863,-55.349998474121094,25.3671875,0
1564,2,mag,15850000,15.000000953674316,4.349999904632568,-56.099998474121094,25.390625,0
1565,2,mag,15880000,14.399999618530273,4.800000190734863,-56.25,25.375,0
1566,2,mag,15910000,15.450000762939453,4.050000190734863,-55.04999923706055,25.40234375,0
1587,2,mag,15940000,15.15000057220459,4.800000190734863,-56.099998474121094,25.39453125,0
1588,2,mag,15970000,14.550000190734863,4.5,-55.650001525878906,25.37890625,0
1589,2,mag,16000000,15.000000953674316,5.099999904632568,-55.94999694824219,25.390625,0
1590,2,mag,16030000,14.84999942779541,4.199999809265137,-55.5,25.38671875,0
1615,2,mag,16060000,14.84999942779541,4.650000095367432,-56.099998474121094,25.38671875,0
1616,2,mag,16090000,14.399999618530273,5.25,-55.5,25.375,0
1617,2,mag,16120000,15.15000057220459,4.5,-56.099998474121094,25.39453125,0
1618,2,mag,16150000,14.550000190734863,4.199999809265137,-55.80000305175781,25.37890625,0
1619,2,mag,16180000,15.600000381469727,4.949999809265137,-56.099998474121094,25.40625,0
1665,2,mag,16210000,14.399999618530273,4.050000190734863,-55.650001525878906,25.375,0
1666,2,mag,16240000,15.000000953674316,5.25,-55.650001525878906,25.390625,0
1667,2,mag,16270000,15.000000953674316,4.050000190734863,-56.70000457763672,25.390625,0
1668,2,mag,16300000,15.15000057220459,4.5,-56.25,25.39453125,0
1669,2,mag,16330000,14.550000190734863,4.800000190734863,-57.0,25.37890625,0
1670,2,mag,16360000,15.15000057220459,4.199999809265137,-55.80000305175781,25.39453125,0
1671,2,mag,16390000,15.600000381469727,4.800000190734863,-55.650001525878906,25.40625,0
1692,2,mag,16420000,15.299999237060547,5.699999809265137,-55.04999923706055,25.3984375,0
1693,2,mag,16450000,13.950000762939453,5.099999904632568,-55.94999694824219,25.36328125,0
1694,2,mag,16480000,14.699999809265137,4.800000190734863,-55.5,25.3828125,0
1695,2,mag,16510000,15.600000381469727,4.949999809265137,-54.75,25.40625,0
1720,2,mag,16540000,15.299999237060547,4.199999809265137,-55.5,25.3984375,0
1721,2,mag,16570000,14.699999809265137,4.650000095367432,-55.80000305175781,25.3828125,0
1722,2,mag,16600000,15.299999237060547,4.650000095367432,-56.099998474121094,25.3984375,0
1723,2,mag,16630000,15.299999237060547,4.949999809265137,-55.349998474121094,25.3984375,0
1724,2,mag,16660000,14.550000190734863,4.050000190734863,-55.80000305175781,25.37890625,0
1768,2,mag,16690000,14.84999942779541,5.699999809265137,-55.349998474121094,25.38671875,0
1769,2,mag,16720000,14.699999809265137,4.800000190734863,-56.099998474121094,25.3828125,0
1770,2,mag,16750000,15.15000057220459,4.349999904632568,-55.19999694824219,25.39453125,0
1771,2,mag,16780000,15.299999237060547,4.349999904632568,-55.650001525878906,25.3984375,0
1772,2,mag,16810000,14.84999942779541,4.349999904632568,-56.55000305175781,25.38671875,0
1773,2,mag,16840000,14.399999618530273,4.800000190734863,-56.25,25.375,0
1774,2,mag,16870000,15.450000762939453,4.050000190734863,-55.349998474121094,25.40234375,0
1819,2,mag,16900000,14.699999809265137,4.800000190734863,-56.099998474121094,25.3828125,0
1820,2,mag,16930000,15.15000057220459,4.800000190734863,-55.650001525878906,25.39453125,0
1821,2,mag,16960000,14.399999618530273,4.349999904632568,-55.80000305175781,25.375,0
1822,2,mag,16990000,15.000000953674316,4.349999904632568,-55.04999923706055,25.390625,0
1823,2,mag,17020000,14.25,5.400000095367432,-54.900001525878906,25.37109375,0
1824,2,mag,17050000,15.15000057220459,4.949999809265137,-55.94999694824219,25.39453125,0
1825,2,mag,17080000,15.299999237060547,3.9000000953674316,-55.650001525878906,25.3984375,0
1848,2,mag,17110000,14.550000190734863,4.050000190734863,-56.25,25.37890625,0
1849,2,mag,17140000,14.84999942779541,5.25,-56.400001525878906,25.38671875,0
1850,2,mag,17170000,15.600000381469727,5.25,-54.599998474121094,25.40625,0
1851,2,mag,17200000,14.100000381469727,4.650000095367432,-55.80000305175781,25.3671875,0
1873,2,mag,17230000,14.699999809265137,4.800000190734863,-55.349998474121094,25.3828125,0
1874,2,mag,17260000,15.15000057220459,4.650000095367432,-55.04999923706055,25.39453125,0
1875,2,mag,17290000,15.600000381469727,4.050000190734863,-55.650001525878906,25.40625,0
1899,2,mag,17320000,14.550000190734863,4.949999809265137,-55.80000305175781,25.37890625,0
1900,2,mag,17350000,14.699999809265137,4.650000095367432,-56.099998474121094,25.3828125,0
1901,2,mag,17380000,15.000000953674316,4.650000095367432,-55.19999694824219,25.390625,0
1902,2,mag,17410000,15.299999237060547,4.800000190734863,-54.75,25.3984375,0
1947,2,mag,17440000,14.699999809265137,4.5,-55.19999694824219,25.3828125,0
1948,2,mag,17470000,15.15000057220459,4.650000095367432,-54.599998474121094,25.39453125,0
1949,2,mag,17500000,15.600000381469727,4.5,-55.80000305175781,25.40625,0
1950,2,mag,17530000,14.699999809265137,4.800000190734863,-55.650001525878906,25.3828125,0
1951,2,mag,17560000,15.899999618530273,4.800000190734863,-55.650001525878906,25.4140625,0
1952,2,mag,17590000,15.15000057220459,5.099999904632568,-55.349998474121094,25.39453125,0
1953,2,mag,17620000,15.15000057220459,3.4499998092651367,-54.900001525878906,25.39453125,0
1977,2,mag,17650000,14.84999942779541,4.050000190734863,-54.29999923706055,25.38671875,0
1978,2,mag,17680000,15.000000953674316,5.400000095367432,-55.650001525878906,25.390625,0
1979,2,mag,17710000,15.299999237060547,4.800000190734863,-55.349998474121094,25.3984375,0
1980,2,mag,17740000,14.399999618530273,4.199999809265137,-55.80000305175781,25.375,0
2001,2,mag,17770000,15.000000953674316,4.650000095367432,-55.94999694824219,25.390625,0
2002,2,mag,17800000,15.000000953674316,4.5,-55.349998474121094,25.390625,0
2003,2,mag,17830000,15.450000762939453,4.650000095367432,-55.80000305175781,25.40234375,0
2029,2,mag,17860000,15.299999237060547,4.199999809265137,-54.45000076293945,25.3984375,0
2030,2,mag,17890000,15.000000953674316,4.800000190734863,-54.900001525878906,25.390625,0
2031,2,mag,17920000,15.000000953674316,5.099999904632568,-55.04999923706055,25.390625,0
2032,2,mag,17950000,14.699999809265137,4.650000095367432,-56.099998474121094,25.3828125,0
2033,2,mag,17980000,15.299999237060547,4.5,-55.650001525878906,25.3984375,0
2078,2,mag,18010000,14.25,4.650000095367432,-55.94999694824219,25.37109375,0
2079,2,mag,18040000,14.550000190734863,4.349999904632568,-55.650001525878906,25.37890625,0
2080,2,mag,18070000,15.15000057220459,4.050000190734863,-55.80000305175781,25.39453125,0
2081,2,mag,18100000,15.299999237060547,4.050000190734863,-54.900001525878906,25.3984375,0
2082,2,mag,18130000,15.15000057220459,5.699999809265137,-55.650001525878906,25.39453125,0
2083,2,mag,18160000,15.15000057220459,5.099999904632568,-55.650001525878906,25.39453125,0
2084,2,mag,18190000,14.25,4.800000190734863,-55.650001525878906,25.37109375,0
2105,2,mag,18220000,15.000000953674316,4.949999809265137,-56.099998474121094,25.390625,0
2106,2,mag,18250000,14.84999942779541,4.349999904632568,-56.400001525878906,25.38671875,0
2107,2,mag,18280000,15.000000953674316,4.349999904632568,-55.349998474121094,25.390625,0
2108,2,mag,18310000,15.450000762939453,5.400000095367432,-55.349998474121094,25.40234375,0
2134,2,mag,18340000,15.000000953674316,4.050000190734863,-56.400001525878906,25.390625,0
2135,2,mag,18370000,14.399999618530273,4.650000095367432,-54.900001525878906,25.375,0
2136,2,mag,18400000,14.25,4.349999904632568,-55.19999694824219,25.37109375,0
2137,2,mag,18430000,14.25,4.349999904632568,-55.19999694824219,25.37109375,0
2158,2,mag,18460000,14.84999942779541,4.5,-55.5,25.38671875,0
2159,2,mag,18490000,14.699999809265137,4.949999809265137,-55.5,25.3828125,0
2160,2,mag,18520000,15.299999237060547,4.349999904632568,-55.349998474121094,25.3984375,0
2161,2,mag,18550000,14.100000381469727,4.199999809265137,-55.650001525878906,25.3671875,0
2186,2,mag,18580000,14.399999618530273,4.800000190734863,-56.099998474121094,25.375,0
2187,2,mag,18610000,14.699999809265137,4.800000190734863,-55.650001525878906,25.3828125,0
2188,2,mag,18640000,15.000000953674316,5.400000095367432,-55.349998474121094,25.390625,0
2189,2,mag,18670000,14.550000190734863,4.650000095367432,-55.650001525878906,25.37890625,0
2231,2,mag,18700000,15.15000057220459,5.099999904632568,-55.04999923706055,25.39453125,0
