packet_num,type,type_name,timestamp,x,y,z,temperature
276,1,gyro,10200000,-0.0024434609804302454,0.009773843921720982,-0.00733038317412138,24.0
277,1,gyro,10210000,-0.00366519158706069,0.010995574295520782,-0.00733038317412138,24.0
278,1,gyro,10220000,-0.00366519158706069,0.010995574295520782,-0.00733038317412138,24.0
279,1,gyro,10230000,-0.0024434609804302454,0.010995574295520782,-0.00733038317412138,24.0
280,1,gyro,10240000,-0.0024434609804302454,0.010995574295520782,-0.00733038317412138,24.0
293,1,gyro,10250000,-0.00366519158706069,0.010995574295520782,-0.00733038317412138,24.0
294,1,gyro,10260000,-0.00366519158706069,0.010995574295520782,-0.006108652334660292,24.0
295,1,gyro,10270000,-0.0024434609804302454,0.009773843921720982,-0.00733038317412138,24.0
296,1,gyro,10280000,-0.0024434609804302454,0.009773843921720982,-0.00733038317412138,24.0
297,1,gyro,10290000,-0.0024434609804302454,0.009773843921720982,-0.00733038317412138,24.0
298,1,gyro,10300000,-0.0024434609804302454,0.009773843921720982,-0.00733038317412138,24.0
299,1,gyro,10310000,-0.0024434609804302454,0.010995574295520782,-0.006108652334660292,24.0
300,1,gyro,10320000,-0.00366519158706069,0.010995574295520782,-0.006108652334660292,24.0
301,1,gyro,10330000,-0.00366519158706069,0.010995574295520782,-0.00733038317412138,24.0
319,1,gyro,10360000,-0.00366519158706069,0.010995574295520782,-0.00733038317412138,24.0
320,1,gyro,10370000,-0.0024434609804302454,0.010995574295520782,-0.00733038317412138,24.0
321,1,gyro,10380000,-0.00366519158706069,0.010995574295520782,-0.00733038317412138,24.0
322,1,gyro,10400000,-0.0024434609804302454,0.009773843921720982,-0.00733038317412138,24.0
323,1,gyro,10410000,-0.0024434609804302454,0.010995574295520782,-0.00733038317412138,24.0
324,1,gyro,10420000,-0.0024434609804302454,0.009773843921720982,-0.00733038317412138,24.0
325,1,gyro,10430000,-0.00366519158706069,0.010995574295520782,-0.006108652334660292,24.0
326,1,gyro,10440000,-0.00366519158706069,0.009773843921720982,-0.006108652334660292,24.0
327,1,gyro,10450000,-0.00366519158706069,0.012217304669320583,-0.006108652334660292,24.0
328,1,gyro,10460000,-0.0024434609804302454,0.010995574295520782,-0.006108652334660292,24.0
347,1,gyro,10490000,-0.0024434609804302454,0.010995574295520782,-0.006108652334660292,24.0
348,1,gyro,10500000,-0.0024434609804302454,0.010995574295520782,-0.006108652334660292,24.0
349,1,gyro,10510000,-0.0024434609804302454,0.010995574295520782,-0.00733038317412138,24.0
350,1,gyro,10520000,-0.00366519158706069,0.009773843921720982,-0.00733038317412138,24.0
351,1,gyro,10530000,-0.00366519158706069,0.010995574295520782,-0.00733038317412138,24.0
352,1,gyro,10540000,-0.0024434609804302454,0.009773843921720982,-0.00733038317412138,24.0
353,1,gyro,10550000,-0.00366519158706069,0.009773843921720982,-0.00733038317412138,24.0
354,1,gyro,10560000,-0.00366519158706069,0.010995574295520782,-0.00733038317412138,24.0
355,1,gyro,10570000,-0.0024434609804302454,0.009773843921720982,-0.00733038317412138,24.0
356,1,gyro,10580000,-0.00366519158706069,0.009773843921720982,-0.00733038317412138,24.0
371,1,gyro,10590000,-0.00366519158706069,0.010995574295520782,-0.006108652334660292,24.0
372,1,gyro,10600000,-0.0024434609804302454,0.010995574295520782,-0.006108652334660292,24.0
373,1,gyro,10610000,-0.0024434609804302454,0.009773843921720982,-0.00733038317412138,24.0
374,1,gyro,10620000,-0.00366519158706069,0.010995574295520782,-0.006108652334660292,24.0
375,1,gyro,10630000,-0.00366519158706069,0.010995574295520782,-0.00733038317412138,24.0
376,1,gyro,10640000,-0.00366519158706069,0.010995574295520782,-0.00733038317412138,24.0
377,1,gyro,10650000,-0.0024434609804302454,0.009773843921720982,-0.00733038317412138,24.0
378,1,gyro,10660000,-0.0024434609804302454,0.010995574295520782,-0.006108652334660292,24.0
379,1,gyro,10670000,-0.0024434609804302454,0.009773843921720982,-0.00733038317412138,24.0
380,1,gyro,10680000,-0.0024434609804302454,0.009773843921720982,-0.00733038317412138,24.0
399,1,gyro,10720000,-0.0024434609804302454,0.009773843921720982,-0.006108652334660292,24.0
400,1,gyro,10730000,-0.0024434609804302454,0.010995574295520782,-0.00733038317412138,24.0
